                    +-------------------------------------+
                    |        Program final_project        |
                    | Author: Jose Antonio Quinonero Gris |
                    +-------------------------------------+

                                 +-----------+
+--------------------------------|   INPUT   |--------------------------------+
                                 +-----------+
Model: Logistic                                                                        
Method: Taylor                                                                          
Number of terms of Taylor expansion:2

Initial time, t_0 (arbitrary units):       0.00
Time of simulation (arbitrary units):     160.00
Time step (arbitrary units):       0.01
Number of points: 27587

Constants:
alpha =   0.400000
alphaprime =   0.004000
beta =   0.100000
kappa =   1.100000
kappaprime =   0.011000
lambda =   0.400000

                                 +------------+
+--------------------------------|   OUTPUT   |-------------------------------+
                                 +------------+
Results:
Number of iterations: 27587
Total time of simulation:          160.00

-------------------------------------------------------------------------------
                                 Taylor                     Error vs RK4
                        -----------------------        -----------------------
           t            Prey           Predator        Prey           Predator
         99.609          1.479          2.810          0.159          0.245
         99.615          1.479          2.806          0.160          0.245
         99.621          1.479          2.802          0.161          0.245
         99.627          1.478          2.798          0.162          0.245
         99.632          1.478          2.794          0.163          0.245
         99.638          1.478          2.790          0.165          0.244
         99.644          1.477          2.786          0.166          0.244
         99.650          1.477          2.783          0.167          0.244
         99.656          1.477          2.779          0.168          0.244
         99.661          1.477          2.775          0.169          0.244
         99.667          1.476          2.771          0.170          0.243
         99.673          1.476          2.767          0.171          0.243
         99.679          1.476          2.763          0.172          0.243
         99.685          1.476          2.759          0.173          0.243
         99.690          1.476          2.755          0.174          0.242
         99.696          1.475          2.752          0.175          0.242
         99.702          1.475          2.748          0.176          0.242
         99.708          1.475          2.744          0.177          0.242
         99.714          1.475          2.740          0.178          0.242
         99.719          1.475          2.736          0.179          0.241
         99.725          1.475          2.732          0.180          0.241
         99.731          1.475          2.729          0.181          0.241
         99.737          1.475          2.725          0.182          0.241
         99.743          1.475          2.721          0.183          0.241
         99.748          1.475          2.717          0.184          0.240
         99.754          1.475          2.713          0.185          0.240
         99.760          1.475          2.709          0.186          0.240
         99.766          1.475          2.706          0.187          0.240
         99.772          1.475          2.702          0.188          0.239
         99.777          1.475          2.698          0.189          0.239
         99.783          1.475          2.694          0.190          0.239
         99.789          1.475          2.691          0.191          0.239
         99.795          1.475          2.687          0.192          0.238
         99.801          1.475          2.683          0.193          0.238
         99.806          1.475          2.679          0.193          0.238
         99.812          1.475          2.675          0.194          0.238
         99.818          1.475          2.672          0.195          0.238
         99.824          1.475          2.668          0.196          0.237
         99.830          1.475          2.664          0.197          0.237
         99.835          1.476          2.660          0.198          0.237
         99.841          1.476          2.657          0.199          0.237
         99.847          1.476          2.653          0.200          0.236
         99.853          1.476          2.649          0.201          0.236
         99.859          1.476          2.646          0.202          0.236
         99.864          1.477          2.642          0.203          0.236
         99.870          1.477          2.638          0.204          0.235
         99.876          1.477          2.634          0.205          0.235
         99.882          1.477          2.631          0.206          0.235
         99.888          1.478          2.627          0.206          0.234
         99.893          1.478          2.623          0.207          0.234
         99.899          1.478          2.620          0.208          0.234
         99.905          1.478          2.616          0.209          0.234
         99.911          1.479          2.612          0.210          0.233
         99.917          1.479          2.609          0.211          0.233
         99.922          1.479          2.605          0.212          0.233
         99.928          1.480          2.601          0.213          0.233
         99.934          1.480          2.598          0.214          0.232
         99.940          1.481          2.594          0.214          0.232
         99.946          1.481          2.591          0.215          0.232
         99.951          1.481          2.587          0.216          0.231
         99.957          1.482          2.583          0.217          0.231
         99.963          1.482          2.580          0.218          0.231
         99.969          1.483          2.576          0.219          0.231
         99.975          1.483          2.572          0.220          0.230
         99.980          1.484          2.569          0.220          0.230
         99.986          1.484          2.565          0.221          0.230
         99.992          1.485          2.562          0.222          0.229
         99.998          1.485          2.558          0.223          0.229
        100.004          1.486          2.554          0.224          0.229
        100.009          1.486          2.551          0.225          0.229
        100.015          1.487          2.547          0.226          0.228
        100.021          1.487          2.544          0.226          0.228
        100.027          1.488          2.540          0.227          0.228
        100.033          1.488          2.537          0.228          0.227
        100.038          1.489          2.533          0.229          0.227
        100.044          1.490          2.530          0.230          0.227
        100.050          1.490          2.526          0.230          0.227
        100.056          1.491          2.523          0.231          0.226
        100.062          1.492          2.519          0.232          0.226
        100.067          1.492          2.515          0.233          0.226
        100.073          1.493          2.512          0.234          0.225
        100.079          1.494          2.508          0.234          0.225
        100.085          1.494          2.505          0.235          0.225
        100.091          1.495          2.501          0.236          0.224
        100.096          1.496          2.498          0.237          0.224
        100.102          1.496          2.494          0.238          0.224
        100.108          1.497          2.491          0.238          0.223
        100.114          1.498          2.488          0.239          0.223
        100.120          1.499          2.484          0.240          0.223
        100.125          1.499          2.481          0.241          0.222
        100.131          1.500          2.477          0.242          0.222
        100.137          1.501          2.474          0.242          0.222
        100.143          1.502          2.470          0.243          0.221
        100.149          1.503          2.467          0.244          0.221
        100.154          1.504          2.463          0.245          0.221
        100.160          1.504          2.460          0.245          0.220
        100.166          1.505          2.457          0.246          0.220
        100.172          1.506          2.453          0.247          0.220
        100.178          1.507          2.450          0.248          0.219
        100.183          1.508          2.446          0.248          0.219
        100.189          1.509          2.443          0.249          0.219
        100.195          1.510          2.440          0.250          0.218
        100.201          1.511          2.436          0.251          0.218
        100.207          1.512          2.433          0.251          0.218
        100.212          1.513          2.429          0.252          0.217
        100.218          1.514          2.426          0.253          0.217
        100.224          1.515          2.423          0.254          0.217
        100.230          1.516          2.419          0.254          0.216
        100.236          1.517          2.416          0.255          0.216
        100.241          1.518          2.413          0.256          0.216
        100.247          1.519          2.409          0.256          0.215
        100.253          1.520          2.406          0.257          0.215
        100.259          1.521          2.403          0.258          0.215
        100.265          1.522          2.399          0.259          0.214
        100.270          1.523          2.396          0.259          0.214
        100.276          1.524          2.393          0.260          0.213
        100.282          1.525          2.389          0.261          0.213
        100.288          1.526          2.386          0.261          0.213
        100.294          1.527          2.383          0.262          0.212
        100.299          1.529          2.379          0.263          0.212
        100.305          1.530          2.376          0.263          0.212
        100.311          1.531          2.373          0.264          0.211
        100.317          1.532          2.370          0.265          0.211
        100.323          1.533          2.366          0.265          0.210
        100.328          1.535          2.363          0.266          0.210
        100.334          1.536          2.360          0.267          0.210
        100.340          1.537          2.357          0.267          0.209
        100.346          1.538          2.353          0.268          0.209
        100.352          1.540          2.350          0.269          0.209
        100.357          1.541          2.347          0.269          0.208
        100.363          1.542          2.344          0.270          0.208
        100.369          1.543          2.341          0.271          0.207
        100.375          1.545          2.337          0.271          0.207
        100.381          1.546          2.334          0.272          0.207
        100.386          1.547          2.331          0.273          0.206
        100.392          1.549          2.328          0.273          0.206
        100.398          1.550          2.325          0.274          0.205
        100.404          1.551          2.321          0.275          0.205
        100.410          1.553          2.318          0.275          0.205
        100.415          1.554          2.315          0.276          0.204
        100.421          1.556          2.312          0.277          0.204
        100.427          1.557          2.309          0.277          0.203
        100.433          1.559          2.306          0.278          0.203
        100.439          1.560          2.302          0.278          0.203
        100.444          1.561          2.299          0.279          0.202
        100.450          1.563          2.296          0.280          0.202
        100.456          1.564          2.293          0.280          0.201
        100.462          1.566          2.290          0.281          0.201
        100.468          1.567          2.287          0.282          0.200
        100.473          1.569          2.284          0.282          0.200
        100.479          1.571          2.281          0.283          0.200
        100.485          1.572          2.278          0.283          0.199
        100.491          1.574          2.274          0.284          0.199
        100.497          1.575          2.271          0.285          0.198
        100.502          1.577          2.268          0.285          0.198
        100.508          1.578          2.265          0.286          0.197
        100.514          1.580          2.262          0.286          0.197
        100.520          1.582          2.259          0.287          0.197
        100.526          1.583          2.256          0.288          0.196
        100.531          1.585          2.253          0.288          0.196
        100.537          1.587          2.250          0.289          0.195
        100.543          1.588          2.247          0.289          0.195
        100.549          1.590          2.244          0.290          0.194
        100.555          1.592          2.241          0.290          0.194
        100.560          1.593          2.238          0.291          0.194
        100.566          1.595          2.235          0.292          0.193
        100.572          1.597          2.232          0.292          0.193
        100.578          1.599          2.229          0.293          0.192
        100.584          1.600          2.226          0.293          0.192
        100.589          1.602          2.223          0.294          0.191
        100.595          1.604          2.220          0.294          0.191
        100.601          1.606          2.217          0.295          0.190
        100.607          1.608          2.214          0.296          0.190
        100.613          1.609          2.211          0.296          0.189
        100.618          1.611          2.208          0.297          0.189
        100.624          1.613          2.205          0.297          0.189
        100.630          1.615          2.202          0.298          0.188
        100.636          1.617          2.199          0.298          0.188
        100.642          1.619          2.196          0.299          0.187
        100.647          1.621          2.193          0.299          0.187
        100.653          1.623          2.190          0.300          0.186
        100.659          1.625          2.188          0.300          0.186
        100.665          1.627          2.185          0.301          0.185
        100.671          1.629          2.182          0.301          0.185
        100.676          1.631          2.179          0.302          0.184
        100.682          1.633          2.176          0.302          0.184
        100.688          1.635          2.173          0.303          0.183
        100.694          1.637          2.170          0.303          0.183
        100.700          1.639          2.167          0.304          0.182
        100.705          1.641          2.165          0.305          0.182
        100.711          1.643          2.162          0.305          0.181
        100.717          1.645          2.159          0.306          0.181
        100.723          1.647          2.156          0.306          0.180
        100.729          1.649          2.153          0.307          0.180
        100.734          1.651          2.150          0.307          0.179
        100.740          1.653          2.147          0.308          0.179
        100.746          1.655          2.145          0.308          0.179
        100.752          1.657          2.142          0.309          0.178
        100.758          1.660          2.139          0.309          0.178
        100.763          1.662          2.136          0.309          0.177
        100.769          1.664          2.133          0.310          0.177
        100.775          1.666          2.131          0.310          0.176
        100.781          1.668          2.128          0.311          0.176
        100.787          1.671          2.125          0.311          0.175
        100.792          1.673          2.122          0.312          0.174
        100.798          1.675          2.120          0.312          0.174
        100.804          1.677          2.117          0.313          0.173
        100.810          1.680          2.114          0.313          0.173
        100.816          1.682          2.111          0.314          0.172
        100.821          1.684          2.109          0.314          0.172
        100.827          1.687          2.106          0.315          0.171
        100.833          1.689          2.103          0.315          0.171
        100.839          1.691          2.100          0.316          0.170
        100.845          1.694          2.098          0.316          0.170
        100.850          1.696          2.095          0.316          0.169
        100.856          1.698          2.092          0.317          0.169
        100.862          1.701          2.090          0.317          0.168
        100.868          1.703          2.087          0.318          0.168
        100.874          1.706          2.084          0.318          0.167
        100.879          1.708          2.082          0.319          0.167
        100.885          1.711          2.079          0.319          0.166
        100.891          1.713          2.076          0.320          0.166
        100.897          1.716          2.074          0.320          0.165
        100.903          1.718          2.071          0.320          0.165
        100.908          1.721          2.068          0.321          0.164
        100.914          1.723          2.066          0.321          0.163
        100.920          1.726          2.063          0.322          0.163
        100.926          1.728          2.060          0.322          0.162
        100.932          1.731          2.058          0.323          0.162
        100.937          1.733          2.055          0.323          0.161
        100.943          1.736          2.053          0.323          0.161
        100.949          1.739          2.050          0.324          0.160
        100.955          1.741          2.047          0.324          0.160
        100.961          1.744          2.045          0.325          0.159
        100.966          1.747          2.042          0.325          0.158
        100.972          1.749          2.040          0.325          0.158
        100.978          1.752          2.037          0.326          0.157
        100.984          1.755          2.035          0.326          0.157
        100.990          1.757          2.032          0.327          0.156
        100.995          1.760          2.029          0.327          0.156
        101.001          1.763          2.027          0.327          0.155
        101.007          1.766          2.024          0.328          0.154
        101.013          1.768          2.022          0.328          0.154
        101.019          1.771          2.019          0.329          0.153
        101.024          1.774          2.017          0.329          0.153
        101.030          1.777          2.014          0.329          0.152
        101.036          1.780          2.012          0.330          0.152
        101.042          1.782          2.009          0.330          0.151
        101.048          1.785          2.007          0.330          0.150
        101.053          1.788          2.004          0.331          0.150
        101.059          1.791          2.002          0.331          0.149
        101.065          1.794          1.999          0.332          0.149
        101.071          1.797          1.997          0.332          0.148
        101.077          1.800          1.994          0.332          0.148
        101.082          1.803          1.992          0.333          0.147
        101.088          1.806          1.990          0.333          0.146
        101.094          1.809          1.987          0.333          0.146
        101.100          1.812          1.985          0.334          0.145
        101.106          1.815          1.982          0.334          0.145
        101.111          1.818          1.980          0.334          0.144
        101.117          1.821          1.977          0.335          0.143
        101.123          1.824          1.975          0.335          0.143
        101.129          1.827          1.973          0.335          0.142
        101.135          1.830          1.970          0.336          0.142
        101.140          1.833          1.968          0.336          0.141
        101.146          1.836          1.965          0.336          0.140
        101.152          1.839          1.963          0.337          0.140
        101.158          1.842          1.961          0.337          0.139
        101.164          1.846          1.958          0.337          0.138
        101.169          1.849          1.956          0.338          0.138
        101.175          1.852          1.954          0.338          0.137
        101.181          1.855          1.951          0.338          0.137
        101.187          1.858          1.949          0.339          0.136
        101.193          1.862          1.947          0.339          0.135
        101.198          1.865          1.944          0.339          0.135
        101.204          1.868          1.942          0.340          0.134
        101.210          1.871          1.940          0.340          0.133
        101.216          1.875          1.937          0.340          0.133
        101.222          1.878          1.935          0.341          0.132
        101.227          1.881          1.933          0.341          0.132
        101.233          1.885          1.930          0.341          0.131
        101.239          1.888          1.928          0.342          0.130
        101.245          1.891          1.926          0.342          0.130
        101.251          1.895          1.924          0.342          0.129
        101.256          1.898          1.921          0.342          0.128
        101.262          1.902          1.919          0.343          0.128
        101.268          1.905          1.917          0.343          0.127
        101.274          1.908          1.915          0.343          0.126
        101.280          1.912          1.912          0.344          0.126
        101.285          1.915          1.910          0.344          0.125
        101.291          1.919          1.908          0.344          0.125
        101.297          1.922          1.906          0.344          0.124
        101.303          1.926          1.904          0.345          0.123
        101.309          1.930          1.901          0.345          0.123
        101.314          1.933          1.899          0.345          0.122
        101.320          1.937          1.897          0.346          0.121
        101.326          1.940          1.895          0.346          0.121
        101.332          1.944          1.893          0.346          0.120
        101.338          1.947          1.890          0.346          0.119
        101.343          1.951          1.888          0.347          0.119
        101.349          1.955          1.886          0.347          0.118
        101.355          1.958          1.884          0.347          0.117
        101.361          1.962          1.882          0.347          0.117
        101.367          1.966          1.880          0.348          0.116
        101.372          1.970          1.877          0.348          0.115
        101.378          1.973          1.875          0.348          0.115
        101.384          1.977          1.873          0.348          0.114
        101.390          1.981          1.871          0.349          0.113
        101.396          1.985          1.869          0.349          0.112
        101.401          1.988          1.867          0.349          0.112
        101.407          1.992          1.865          0.349          0.111
        101.413          1.996          1.863          0.350          0.110
        101.419          2.000          1.861          0.350          0.110
        101.425          2.004          1.859          0.350          0.109
        101.430          2.008          1.856          0.350          0.108
        101.436          2.012          1.854          0.351          0.108
        101.442          2.016          1.852          0.351          0.107
        101.448          2.019          1.850          0.351          0.106
        101.454          2.023          1.848          0.351          0.106
        101.459          2.027          1.846          0.351          0.105
        101.465          2.031          1.844          0.352          0.104
        101.471          2.035          1.842          0.352          0.103
        101.477          2.039          1.840          0.352          0.103
        101.483          2.043          1.838          0.352          0.102
        101.488          2.048          1.836          0.353          0.101
        101.494          2.052          1.834          0.353          0.101
        101.500          2.056          1.832          0.353          0.100
        101.506          2.060          1.830          0.353          0.099
        101.512          2.064          1.828          0.353          0.098
        101.517          2.068          1.826          0.354          0.098
        101.523          2.072          1.824          0.354          0.097
        101.529          2.076          1.822          0.354          0.096
        101.535          2.081          1.820          0.354          0.096
        101.541          2.085          1.818          0.354          0.095
        101.546          2.089          1.816          0.355          0.094
        101.552          2.093          1.814          0.355          0.093
        101.558          2.098          1.813          0.355          0.093
        101.564          2.102          1.811          0.355          0.092
        101.570          2.106          1.809          0.355          0.091
        101.575          2.110          1.807          0.355          0.090
        101.581          2.115          1.805          0.356          0.090
        101.587          2.119          1.803          0.356          0.089
        101.593          2.123          1.801          0.356          0.088
        101.599          2.128          1.799          0.356          0.088
        101.604          2.132          1.797          0.356          0.087
        101.610          2.137          1.795          0.357          0.086
        101.616          2.141          1.794          0.357          0.085
        101.622          2.146          1.792          0.357          0.085
        101.628          2.150          1.790          0.357          0.084
        101.633          2.155          1.788          0.357          0.083
        101.639          2.159          1.786          0.357          0.082
        101.645          2.164          1.784          0.357          0.082
        101.651          2.168          1.782          0.358          0.081
        101.657          2.173          1.781          0.358          0.080
        101.662          2.177          1.779          0.358          0.079
        101.668          2.182          1.777          0.358          0.079
        101.674          2.187          1.775          0.358          0.078
        101.680          2.191          1.773          0.358          0.077
        101.686          2.196          1.772          0.359          0.076
        101.691          2.201          1.770          0.359          0.075
        101.697          2.205          1.768          0.359          0.075
        101.703          2.210          1.766          0.359          0.074
        101.709          2.215          1.765          0.359          0.073
        101.715          2.219          1.763          0.359          0.072
        101.720          2.224          1.761          0.359          0.072
        101.726          2.229          1.759          0.359          0.071
        101.732          2.234          1.758          0.360          0.070
        101.738          2.239          1.756          0.360          0.069
        101.744          2.243          1.754          0.360          0.069
        101.749          2.248          1.752          0.360          0.068
        101.755          2.253          1.751          0.360          0.067
        101.761          2.258          1.749          0.360          0.066
        101.767          2.263          1.747          0.360          0.065
        101.773          2.268          1.746          0.360          0.065
        101.778          2.273          1.744          0.360          0.064
        101.784          2.278          1.742          0.361          0.063
        101.790          2.283          1.741          0.361          0.062
        101.796          2.288          1.739          0.361          0.061
        101.802          2.293          1.737          0.361          0.061
        101.807          2.298          1.736          0.361          0.060
        101.813          2.303          1.734          0.361          0.059
        101.819          2.308          1.732          0.361          0.058
        101.825          2.313          1.731          0.361          0.057
        101.831          2.318          1.729          0.361          0.057
        101.836          2.324          1.727          0.361          0.056
        101.842          2.329          1.726          0.361          0.055
        101.848          2.334          1.724          0.362          0.054
        101.854          2.339          1.723          0.362          0.053
        101.860          2.344          1.721          0.362          0.053
        101.865          2.350          1.720          0.362          0.052
        101.871          2.355          1.718          0.362          0.051
        101.877          2.360          1.716          0.362          0.050
        101.883          2.365          1.715          0.362          0.049
        101.889          2.371          1.713          0.362          0.049
        101.894          2.376          1.712          0.362          0.048
        101.900          2.381          1.710          0.362          0.047
        101.906          2.387          1.709          0.362          0.046
        101.912          2.392          1.707          0.362          0.045
        101.918          2.398          1.706          0.362          0.044
        101.923          2.403          1.704          0.362          0.044
        101.929          2.409          1.703          0.362          0.043
        101.935          2.414          1.701          0.363          0.042
        101.941          2.420          1.700          0.363          0.041
        101.947          2.425          1.698          0.363          0.040
        101.952          2.431          1.697          0.363          0.039
        101.958          2.436          1.695          0.363          0.039
        101.964          2.442          1.694          0.363          0.038
        101.970          2.447          1.692          0.363          0.037
        101.976          2.453          1.691          0.363          0.036
        101.981          2.459          1.689          0.363          0.035
        101.987          2.464          1.688          0.363          0.034
        101.993          2.470          1.686          0.363          0.034
        101.999          2.476          1.685          0.363          0.033
        102.005          2.481          1.683          0.363          0.032
        102.010          2.487          1.682          0.363          0.031
        102.016          2.493          1.681          0.363          0.030
        102.022          2.499          1.679          0.363          0.029
        102.028          2.505          1.678          0.363          0.028
        102.034          2.510          1.676          0.363          0.028
        102.039          2.516          1.675          0.363          0.027
        102.045          2.522          1.674          0.363          0.026
        102.051          2.528          1.672          0.363          0.025
        102.057          2.534          1.671          0.363          0.024
        102.063          2.540          1.670          0.363          0.023
        102.068          2.546          1.668          0.363          0.022
        102.074          2.552          1.667          0.363          0.022
        102.080          2.558          1.666          0.363          0.021
        102.086          2.564          1.664          0.363          0.020
        102.092          2.570          1.663          0.363          0.019
        102.097          2.576          1.662          0.363          0.018
        102.103          2.582          1.660          0.363          0.017
        102.109          2.588          1.659          0.363          0.016
        102.115          2.594          1.658          0.363          0.016
        102.121          2.600          1.656          0.363          0.015
        102.126          2.606          1.655          0.363          0.014
        102.132          2.613          1.654          0.363          0.013
        102.138          2.619          1.653          0.363          0.012
        102.144          2.625          1.651          0.363          0.011
        102.150          2.631          1.650          0.363          0.010
        102.155          2.638          1.649          0.363          0.009
        102.161          2.644          1.648          0.363          0.009
        102.167          2.650          1.646          0.363          0.008
        102.173          2.657          1.645          0.363          0.007
        102.179          2.663          1.644          0.363          0.006
        102.184          2.669          1.643          0.363          0.005
        102.190          2.676          1.642          0.363          0.004
        102.196          2.682          1.640          0.362          0.003
        102.202          2.689          1.639          0.362          0.002
        102.208          2.695          1.638          0.362          0.001
        102.213          2.702          1.637          0.362          0.001
        102.219          2.708          1.636          0.362          0.000
        102.225          2.715          1.634          0.362          0.001
        102.231          2.721          1.633          0.362          0.002
        102.237          2.728          1.632          0.362          0.003
        102.242          2.734          1.631          0.362          0.004
        102.248          2.741          1.630          0.362          0.005
        102.254          2.748          1.629          0.362          0.006
        102.260          2.754          1.628          0.362          0.007
        102.266          2.761          1.626          0.362          0.008
        102.271          2.768          1.625          0.362          0.008
        102.277          2.774          1.624          0.362          0.009
        102.283          2.781          1.623          0.361          0.010
        102.289          2.788          1.622          0.361          0.011
        102.295          2.795          1.621          0.361          0.012
        102.300          2.802          1.620          0.361          0.013
        102.306          2.808          1.619          0.361          0.014
        102.312          2.815          1.618          0.361          0.015
        102.318          2.822          1.617          0.361          0.016
        102.324          2.829          1.616          0.361          0.017
        102.329          2.836          1.615          0.361          0.018
        102.335          2.843          1.614          0.361          0.018
        102.341          2.850          1.613          0.360          0.019
        102.347          2.857          1.612          0.360          0.020
        102.353          2.864          1.611          0.360          0.021
        102.358          2.871          1.610          0.360          0.022
        102.364          2.878          1.609          0.360          0.023
        102.370          2.885          1.608          0.360          0.024
        102.376          2.892          1.607          0.360          0.025
        102.382          2.899          1.606          0.360          0.026
        102.387          2.907          1.605          0.360          0.027
        102.393          2.914          1.604          0.359          0.028
        102.399          2.921          1.603          0.359          0.029
        102.405          2.928          1.602          0.359          0.030
        102.411          2.935          1.601          0.359          0.030
        102.416          2.943          1.600          0.359          0.031
        102.422          2.950          1.599          0.359          0.032
        102.428          2.957          1.598          0.359          0.033
        102.434          2.965          1.597          0.358          0.034
        102.440          2.972          1.596          0.358          0.035
        102.445          2.979          1.595          0.358          0.036
        102.451          2.987          1.595          0.358          0.037
        102.457          2.994          1.594          0.358          0.038
        102.463          3.002          1.593          0.358          0.039
        102.469          3.009          1.592          0.357          0.040
        102.474          3.017          1.591          0.357          0.041
        102.480          3.024          1.590          0.357          0.042
        102.486          3.032          1.589          0.357          0.043
        102.492          3.039          1.589          0.357          0.044
        102.498          3.047          1.588          0.357          0.044
        102.503          3.055          1.587          0.356          0.045
        102.509          3.062          1.586          0.356          0.046
        102.515          3.070          1.585          0.356          0.047
        102.521          3.078          1.585          0.356          0.048
        102.527          3.085          1.584          0.356          0.049
        102.532          3.093          1.583          0.355          0.050
        102.538          3.101          1.582          0.355          0.051
        102.544          3.109          1.581          0.355          0.052
        102.550          3.116          1.581          0.355          0.053
        102.556          3.124          1.580          0.355          0.054
        102.561          3.132          1.579          0.354          0.055
        102.567          3.140          1.578          0.354          0.056
        102.573          3.148          1.578          0.354          0.057
        102.579          3.156          1.577          0.354          0.058
        102.585          3.164          1.576          0.354          0.059
        102.590          3.172          1.576          0.353          0.060
        102.596          3.180          1.575          0.353          0.061
        102.602          3.188          1.574          0.353          0.061
        102.608          3.196          1.573          0.353          0.062
        102.614          3.204          1.573          0.353          0.063
        102.619          3.212          1.572          0.352          0.064
        102.625          3.220          1.571          0.352          0.065
        102.631          3.228          1.571          0.352          0.066
        102.637          3.236          1.570          0.352          0.067
        102.643          3.245          1.570          0.351          0.068
        102.648          3.253          1.569          0.351          0.069
        102.654          3.261          1.568          0.351          0.070
        102.660          3.269          1.568          0.351          0.071
        102.666          3.278          1.567          0.350          0.072
        102.672          3.286          1.566          0.350          0.073
        102.677          3.294          1.566          0.350          0.074
        102.683          3.303          1.565          0.350          0.075
        102.689          3.311          1.565          0.349          0.076
        102.695          3.319          1.564          0.349          0.077
        102.701          3.328          1.564          0.349          0.078
        102.706          3.336          1.563          0.349          0.079
        102.712          3.345          1.562          0.348          0.080
        102.718          3.353          1.562          0.348          0.081
        102.724          3.362          1.561          0.348          0.082
        102.730          3.370          1.561          0.347          0.083
        102.735          3.379          1.560          0.347          0.083
        102.741          3.388          1.560          0.347          0.084
        102.747          3.396          1.559          0.347          0.085
        102.753          3.405          1.559          0.346          0.086
        102.759          3.413          1.558          0.346          0.087
        102.764          3.422          1.558          0.346          0.088
        102.770          3.431          1.557          0.345          0.089
        102.776          3.440          1.557          0.345          0.090
        102.782          3.448          1.557          0.345          0.091
        102.788          3.457          1.556          0.344          0.092
        102.793          3.466          1.556          0.344          0.093
        102.799          3.475          1.555          0.344          0.094
        102.805          3.484          1.555          0.343          0.095
        102.811          3.493          1.554          0.343          0.096
        102.817          3.501          1.554          0.343          0.097
        102.822          3.510          1.554          0.342          0.098
        102.828          3.519          1.553          0.342          0.099
        102.834          3.528          1.553          0.342          0.100
        102.840          3.537          1.552          0.341          0.101
        102.846          3.546          1.552          0.341          0.102
        102.851          3.555          1.552          0.341          0.103
        102.857          3.565          1.551          0.340          0.104
        102.863          3.574          1.551          0.340          0.105
        102.869          3.583          1.551          0.340          0.106
        102.875          3.592          1.550          0.339          0.107
        102.880          3.601          1.550          0.339          0.108
        102.886          3.610          1.550          0.339          0.108
        102.892          3.619          1.550          0.338          0.109
        102.898          3.629          1.549          0.338          0.110
        102.904          3.638          1.549          0.338          0.111
        102.909          3.647          1.549          0.337          0.112
        102.915          3.657          1.548          0.337          0.113
        102.921          3.666          1.548          0.336          0.114
        102.927          3.675          1.548          0.336          0.115
        102.933          3.685          1.548          0.336          0.116
        102.938          3.694          1.547          0.335          0.117
        102.944          3.704          1.547          0.335          0.118
        102.950          3.713          1.547          0.334          0.119
        102.956          3.722          1.547          0.334          0.120
        102.962          3.732          1.547          0.334          0.121
        102.967          3.742          1.546          0.333          0.122
        102.973          3.751          1.546          0.333          0.123
        102.979          3.761          1.546          0.332          0.124
        102.985          3.770          1.546          0.332          0.125
        102.991          3.780          1.546          0.332          0.126
        102.996          3.790          1.546          0.331          0.127
        103.002          3.799          1.546          0.331          0.128
        103.008          3.809          1.545          0.330          0.129
        103.014          3.819          1.545          0.330          0.130
        103.020          3.828          1.545          0.329          0.131
        103.025          3.838          1.545          0.329          0.132
        103.031          3.848          1.545          0.329          0.132
        103.037          3.858          1.545          0.328          0.133
        103.043          3.868          1.545          0.328          0.134
